distance_between_tailcentre_and_nose_in_yz,distance_between_tailcentre_and_headcentre_in_yz,distance_between_tailcentre_and_bodycentre_in_yz,distance_between_nose_and_earl_in_xyz,distance_between_hipl_and_hipr_in_xyz,distance_between_headcentre_and_neck_in_xyz,distance_between_nose_and_earr_in_xyz,distance_to_boundary_static_nose_in_edge,speed_of_nose_in_xyz,speed_of_earl_in_xyz,speed_of_earr_in_xyz,speed_of_neck_in_xyz,speed_of_bodycentre_in_xyz,acceleration_of_nose_in_xyz,acceleration_of_earl_in_xyz,acceleration_of_earr_in_xyz,acceleration_of_neck_in_xyz,acceleration_of_bodycentre_in_xyz
0.0427273766822184,0.04029713623232972,0.04244968078356341,0.054544629886932254,0.05528292829612349,0.023635628145608652,0.05069565123427633,0.06519793856701,0.0547764441078053,0.062078079162330074,0.040510546810361564,0.04965939023630835,0.019080424744342874,-0.6194510202794007,-4.797751681568472,-5.180651446770149,-3.539679640823962,-7.836035683852166
0.04395666294593446,0.0418098110827383,0.03537142722864835,0.05059915378185715,0.057373144996643914,0.022257141229537432,0.0454937239652305,0.06402416611857153,0.20393875979791673,0.0776757864805112,0.03885482635949504,0.10061988544858509,0.10560514116382118,4.474869470703343,0.4679312195454337,-0.04967161352599572,1.5288148563683022,2.595741492584349
0.04619771243805046,0.04374754454490513,0.039336734951270665,0.03953376009008373,0.05660745644391001,0.020978047129300324,0.036607279016462005,0.06337575907878518,0.30650727312078063,0.11096649720545107,0.03938934892905317,0.10668253323621436,0.02412261446102331,3.077055399685917,0.9987213217481962,0.01603567708674397,0.18187943362887815,-2.4444758010839363
0.04676649454736705,0.04198378633249986,0.030670632200492234,0.03728737275959303,0.05608916752123847,0.020991294522875167,0.03615547235667203,0.06335242514983508,0.04628184593991889,0.099058085910218,0.02215797222131347,0.020295801271022106,0.14264759992277024,-7.806762815425852,-0.35725233885699204,-0.5169413012321911,-2.5916019589557675,3.5557495638524075
0.047314925119989096,0.041431470812416354,0.02987097523416506,0.03910780192027828,0.05538533085130687,0.02181287803918982,0.03915206754509929,0.06359834320954114,0.12020476688322355,0.0690408719047888,0.015205503343181489,0.026107973519057585,0.016511989035930756,2.2176876282991396,-0.9005164201628759,-0.20857406634395942,0.17436516744106434,-3.784068326605184
0.048446295200827064,0.0433772797581134,0.03121352666682958,0.04208082275498018,0.05541977524075246,0.021670956043788717,0.04083478504658911,0.06373441899744878,0.011403830858214893,0.10294406244099623,0.061554960789508846,0.06578349639731747,0.03528829450074275,-3.26402808075026,1.0170957160862228,1.3904837233898208,1.1902656863477965,0.5632891639443598
0.049470314781871,0.04557179941535494,0.03303330510994949,0.04731425054847829,0.056875029044790054,0.021985366130557998,0.04429350048690852,0.06362265371314282,0.10304252863247006,0.09368067061376192,0.02761193726819913,0.06369405218070806,0.0235687410723004,2.749160933227655,-0.27790175481702917,-1.0182907056392916,-0.0626833264982822,-0.35158660285327054
0.05062765576757623,0.04531699779064784,0.02961862188923351,0.046687499934885884,0.057820157924727784,0.02241853980318221,0.045614826721410345,0.06337271608577338,0.020677281049120245,0.040902573027717236,0.061860723353204625,0.026116501076050645,0.03434923917971636,-2.4709574275004944,-1.5833429275813407,1.0274635825501648,-1.1273265331397224,0.3234149432224787
0.05134562394216419,0.04808661974723527,0.03242123701300873,0.04729749899402261,0.05702923790057608,0.02295255909730182,0.047312267592475137,0.0628714697376728,0.10035774875467042,0.11442556737869057,0.1537792627353514,0.11495711601366534,0.04601489262443413,2.390414031166505,2.2056898305292,2.757556181464403,2.665218448128441,0.34996960334153326
0.05329134591658158,0.05038244821175044,0.0332647736596635,0.045511071371800126,0.05563591554746082,0.02218358271461358,0.04578265170823344,0.062201400463408094,0.10616560902799518,0.026636103112485873,0.03699310438076468,0.02804453547010699,0.050975986741641256,0.1742358081997429,-2.633683927986141,-3.5035847506376014,-2.6073774163067505,0.14883282351621374
0.05451742847560355,0.05087203031235914,0.03353330722768999,0.04485667860687377,0.05538765072004948,0.021810356966191283,0.04561921445459847,0.061624342352604965,0.04883619261052002,0.021043299328329046,0.027352674481551133,0.01820340041959386,0.03118507712365609,-1.719882492524255,-0.1677841135247048,-0.2892128969764065,-0.2952340515153939,-0.5937272885395549
0.05473324101937709,0.05075127420211022,0.03538439110170533,0.04738742082767061,0.05568951325281713,0.022347391575817978,0.048291574237610546,0.061247246624507326,0.10011467088059077,0.01930543937986964,0.006972359404104141,0.01407126578719758,0.08308511864949815,1.5383543481021227,-0.05213579845378218,-0.6114094523234098,-0.12396403897188846,1.5570012457752618
0.054596526921849055,0.051117698569200565,0.033771685790830584,0.0515333489978377,0.055864913523553245,0.02211129844416141,0.05035971342788501,0.061119730909123725,0.09506249150543655,0.07861821554645425,0.0115857489532404,0.03868490074567019,0.03801229872326113,-0.1515653812546265,1.7793832849975382,0.13840168647408777,0.7384090487541782,-1.3521845977871105
0.054833135979533786,0.05231453646775867,0.033265362482293434,0.050866592899165626,0.05758966613661594,0.021877460153401126,0.04961500557129069,0.06099466163730475,0.04565545397576943,0.02454137080008678,0.02541641722114978,0.05156869512072745,0.030214532415972238,-1.4822111258900137,-1.622305342391024,0.4149200480372814,0.3865138312517178,-0.2339329892186668
0.056219513500466015,0.05325138603596837,0.03182689039941149,0.04327963446601204,0.05500291179979199,0.020726659761730656,0.04466219891256208,0.06075632350856101,0.19335007344599517,0.13191624619520798,0.022087234544401032,0.10952125637520752,0.11060609965257973,4.430838584106772,3.221246261853636,-0.09987548030246242,1.738576837634402,2.4117470170982243
0.05857836056939487,0.05796673547710984,0.03337025227904478,0.044831604857120955,0.05405606989286805,0.019904334357012124,0.04478661922791341,0.060364997399282735,0.08001224536628539,0.12262021775608775,0.060465666547618674,0.10067472243759962,0.042441654275154145,-3.4001348423912936,-0.2788808531736067,1.151352960096529,-0.26539601812823693,-2.0449333613227676
0.05990498421628533,0.057480710359987995,0.03191921298428489,0.04404610956646233,0.0543245340086968,0.020337415084345625,0.0436131188089548,0.05987479318627166,0.02942718153473044,0.04407808420110303,0.05356073361251919,0.06264231677939354,0.08965779402237258,-1.5175519149466485,-2.3562640066495417,-0.2071479880529846,-1.1409721697461823,1.416484192416553
0.05948350295869152,0.053455404453582565,0.029113498136231066,0.04442584405814997,0.054637904694435205,0.020837850121763046,0.043419226132533136,0.059519835584402284,0.09189789275159302,0.09534029651954969,0.1152319318328354,0.0886329702714964,0.051260964722173695,1.8741213365058775,1.5378663695533998,1.8501359466094862,0.7797196047630859,-1.1519048790059665
0.06030262282773682,0.05450505405115881,0.02938649344100916,0.045053121042227216,0.054157391709222874,0.02078978004525523,0.04409050346825393,0.05950809172836497,0.029326541912462225,0.032989017056427414,0.0364105435206023,0.018720525720760425,0.02911079520332837,-1.8771405251739237,-1.8705383838936682,-2.364641649366993,-2.0973733365220792,-0.6645050855653598
0.062120859616965854,0.059493275367969216,0.031970962817837706,0.045295405126379785,0.05443904814943921,0.019669094844092613,0.04222802614445566,0.05990322648935362,0.08661419166367164,0.07084600623667661,0.03012146623732037,0.045029773258535334,0.024371433774862387,1.7186294925362824,1.135709675407476,-0.1886723184984579,0.7892774261332473,-0.14218084285397947
0.0645017001375218,0.06152666057316243,0.032567144367493174,0.04166715539481193,0.05489167811484663,0.019681232367904464,0.03846590672573014,0.060207832241594254,0.2031145327131717,0.009804252007554177,0.022987258120033258,0.017158449604179154,0.01796539210237878,3.495010231485002,-1.831252626873673,-0.2140262435186134,-0.8361397096306854,-0.19218125017450824
0.0652779213084491,0.06335266214948067,0.03438975971471041,0.04314046096380299,0.054868888298478066,0.019916354873045352,0.041481047079268724,0.06010233790688274,0.03519264873657576,0.029395987254691256,0.09841953853165385,0.0756921018844507,0.0491732740297175,-5.037656519297878,0.5877520574141124,2.262968412348618,1.7560095684081465,0.9362364578201617
0.06909230643618446,0.06605799553232529,0.03640217576198261,0.0403222198360461,0.05385595974498007,0.019711819345283984,0.03908214022079844,0.05961601916289531,0.16833571598930613,0.01653989085976195,0.03779321117117032,0.00872086982751228,0.03578908505900741,3.994292017581911,-0.3856828918478792,-1.8187898208145057,-2.0091369617081525,-0.40152566912130283
0.0678786767631936,0.06364554600820295,0.034073212227122715,0.04167745216601457,0.05355336717239675,0.019647116271792515,0.03974423936944053,0.058830112878716506,0.06439026207111215,0.014126297883565404,0.0482906144612468,0.010463162211228144,0.029628189067747283,-3.1183636175458194,-0.07240778928589639,0.3149220987022944,0.05226877151147592,-0.18482687973780376
0.06997836616417902,0.06462274996929358,0.03454733475079326,0.04024726402626481,0.053406941923641336,0.01932034825728019,0.037543979174436214,0.057980644047311417,0.1086427442647833,0.01894265267822732,0.0363094834234145,0.011584553198020105,0.012088041333956911,1.3275744658101347,0.14449064383985744,-0.35943393113496896,0.033641729603758816,-0.5262044320137111
0.0722935733899427,0.06781201213960111,0.03532960458505306,0.04076489744943699,0.054133440203926055,0.019035932922389174,0.037616311745869976,0.05744446307943354,0.07162544040809136,0.11886203815222122,0.06379254492950687,0.07036553919212078,0.0306669756738173,-1.1105191157007583,2.997581564219817,0.824491845182771,1.7634295798230204,0.5573680301958116
0.07093282688501278,0.06801876040453883,0.033998023655945474,0.041845455851162686,0.054256166683633214,0.018970831542622725,0.037428216288441174,0.05728159819071912,0.1126116338334708,0.03731938479089579,0.12379005312993764,0.02280713029761392,0.05101862998566655,1.2295858027613829,-2.446279600839763,1.7999252460129231,-1.4267522668352057,0.6105496293554775
0.07373405454680726,0.07085259760430265,0.036074874991944894,0.039642512300147,0.05470982804267178,0.018990243546663822,0.03586121557115519,0.05761276889986745,0.13194694365654652,0.006849200321859771,0.032874434547448934,0.014195777606420944,0.01681935495085121,0.5800592946922718,-0.9141055340710805,-2.727468557474661,-0.2583405807357893,-1.0259782510444604
0.07648978187545594,0.0741750376189445,0.03852439457074731,0.0397534180674687,0.055199615910273704,0.01924592510330411,0.03543318090376511,0.05798566506975223,0.1086639530881162,0.1031090260150038,0.05910443168154403,0.0677804383217218,0.02389706913328209,-0.6984897170529096,2.887794770794321,0.7868999140228529,1.6075398214590255,0.21233142547292644
0.0761873210350216,0.07273013318198267,0.03652441651904411,0.03822610835205534,0.055857095335750034,0.019509627331563483,0.034233385481869986,0.058724468530279565,0.14341816135749888,0.008874147084000162,0.01747349089705706,0.013524001625071388,0.03483479283919096,1.0426262480814803,-2.8270463679301088,-1.248928223534609,-1.6276931008995124,0.3281317111772662
0.07249638046899305,0.06993608401818607,0.03575734676536721,0.03884629053478529,0.05474149529482012,0.019383100577056025,0.03489313093055046,0.05961043689644146,0.10671740978973693,0.04544718483437832,0.04277538237735238,0.020882282860216286,0.03174019016717909,-1.1010225470328585,1.0971911325113448,0.7590567444088596,0.22074843705434694,-0.09283808016035615
0.06884806360508572,0.07063195270630705,0.0384485920101832,0.043598604324272205,0.05307375817459657,0.019015849697660125,0.04002821356158079,0.060124263343525726,0.2522227344652608,0.10245211239832927,0.16407498490771036,0.11357068948454913,0.06734479382962019,4.365159740265716,1.7101478269185286,3.6389880759107394,2.7806521987299853,1.068138109873233
0.06649790804811433,0.06837835340440716,0.042500954987103205,0.04770016258991209,0.05266650996724827,0.01972975459361834,0.04582456865846057,0.06015388135103657,0.26770546888597013,0.03901397738875226,0.039603763540813415,0.06309661874474137,0.06645196481840109,0.4644820326212806,-1.9031440502873105,-3.7341366410069083,-1.5142221221942327,-0.026784870336573202
0.06461822202904287,0.06118775702337527,0.03582527413143455,0.0457729141732135,0.05293042942520899,0.020175183428930564,0.04182000157913153,0.0595133213223001,0.17145711155290652,0.2209422431426991,0.2992954931560019,0.23117560331061515,0.14926251675155197,-2.887450719991908,5.4578479726184055,7.790751888455655,5.042369536976214,2.4843165579945268
0.06558289111815034,0.062357143796282724,0.03926974826667173,0.043398436064964324,0.05357981431667871,0.020191103332628215,0.04286525992462994,0.058663593318402214,0.08461217974258252,0.17683599185638688,0.03429507088690119,0.10687467000536818,0.02404891547070208,-2.60534795430972,-1.3231875385893672,-7.950012668073021,-3.729027999157409,-3.756408038425497
0.06631057105223491,0.06366113888135737,0.04022953356946948,0.04346214617412145,0.053928946889928726,0.019825325663028293,0.044688902233637105,0.057730873105091854,0.07053280136670735,0.05232382232145461,0.03589725977979005,0.03509977101407765,0.02309644812298817,-0.42238135127625503,-3.735365086047968,0.048065666786665934,-2.1532469697387158,-0.028574020431417248
0.06668102039716886,0.06452467625900671,0.04014889811841846,0.04396374559925632,0.054598609232900136,0.019748535412884613,0.04592035819988747,0.05701717341919798,0.02552338441505685,0.03056823261703912,0.044749088879575814,0.035697689228870365,0.010761177397777329,-1.3502825085495151,-0.6526676911324648,0.26555487299357283,0.017937546443781427,-0.37005812175632524
0.06717054783822274,0.06366456444558238,0.039802503543353025,0.042487677054549956,0.05414828551493489,0.020218581948200247,0.04436023111038296,0.05666185568048607,0.061725004347236705,0.006924361959798139,0.006989044086429515,0.00834343100226347,0.018839539811203194,1.0860485979653955,-0.7093161197172294,-1.132801343794389,-0.8206277467982068,0.24235087240277595
0.06690652732925403,0.06202782715851779,0.04028655846301734,0.042296274468180114,0.05417326171609694,0.02090194548037423,0.045724768798871746,0.0563420965662339,0.08072134028935705,0.0923562850478768,0.03349407386079239,0.05232700032606527,0.06426455592649732,0.5698900782636105,2.56295769264236,0.7951508932308862,1.319507079714054,1.362750483458824
0.06703474445575912,0.06194309075255487,0.0370007177025749,0.04346843629875632,0.053518341697936636,0.020212922859447754,0.04601838606552812,0.05602006534914169,0.010503084118663733,0.05405865750522685,0.014380931450193608,0.049100573633443896,0.04360114206602978,-2.1065476851208,-1.1489288262794983,-0.5733942723179634,-0.09679280077864123,-0.6199024158140263
0.0675546359339293,0.06265960248716268,0.03829202405104933,0.040999309328224175,0.053483536947021446,0.02023178035166452,0.04502417228061971,0.05566910614763739,0.08953002964616912,0.0224848549240957,0.05078844710985772,0.007355351882609557,0.017437470065215288,2.3708083658251615,-0.9472140774339345,1.0922254697899234,-1.2523566525250303,-0.7849101600244348
0.06836837538770209,0.06404495079592407,0.04026255310898732,0.04223933168483058,0.05337250270672504,0.02017208075440282,0.04476403832321832,0.05550932699606898,0.010959656968560737,0.07150322010331951,0.014681070193165321,0.0352272242303675,0.01992544888464596,-2.3571111803282516,1.4705509553767144,-1.083221307500772,0.8361561704327382,0.07463936458292013
0.06903779661692667,0.06475520470822535,0.04218098094019415,0.04204136113669093,0.053672788751406124,0.020399248182283697,0.04530769490005717,0.05535042466986154,0.032639447193369274,0.034889528786196077,0.01610141166928616,0.02894097072605402,0.01613201671239486,0.6503937067442561,-1.098410739513703,0.04261024428362518,-0.18858760512940437,-0.11380296516753294
0.07011207460325607,0.06508651716400816,0.04123635939322527,0.04428525062540558,0.05330867195672652,0.02020563023281919,0.04312880150272002,0.05490167355550814,0.044143873528268845,0.1328987399626046,0.06636395550912402,0.05386209416967825,0.02004448520136928,0.34513279004698716,2.940276335292255,1.5078763151951358,0.7476337033087269,0.11737405466923256
0.0723200779660935,0.06636681502793335,0.04375223826906735,0.04357686496435514,0.05358619498789107,0.020518529814234025,0.04295529487400328,0.05395526448768526,0.07563039488941277,0.037434042717766895,0.04298747082899034,0.04437802920711415,0.059590281630548546,0.9445956408343177,-2.863940917345131,-0.7012945404040104,-0.28452194887692295,1.1863738928753782
0.07401436966783248,0.06625586994579181,0.042450830827690286,0.04641035410028603,0.052641654610823915,0.021299207673760742,0.04494610691641505,0.05232671373640447,0.19380380133460393,0.0709834829874407,0.13535119323481706,0.07082460596839252,0.05772194138394254,3.5452021933557347,1.0064832080902142,2.7709116721748015,0.793397302838351,-0.05605020739818008
0.07587426816334841,0.06609851802711014,0.043924145683369345,0.04418861851454966,0.05251204311510376,0.021700201323776043,0.04165392593970175,0.050453042400823996,0.09653996207635698,0.1634581718907129,0.2340864505701527,0.041639687627066345,0.08942965224547156,-2.917915177747408,2.7742406670981663,2.962057720060069,-0.8755475502397851,0.9512313258458704
0.0776275091107618,0.06500562324868733,0.04018478551680957,0.045055940333736985,0.05174969616351086,0.021106744701944027,0.041341843518707504,0.04874909321946669,0.16993915881922692,0.11357185349732334,0.1772121266575127,0.20610823916760457,0.17368519883909192,2.201975902286098,-1.4965895518016872,-1.7062297173791998,4.934056546216146,2.527666397808611
0.07925927783106822,0.06686364022106539,0.042925688825677065,0.05043482813147217,0.05162574734394603,0.02197208766324267,0.04289164025387867,0.04754269872653688,0.08754761053617979,0.14546843788402228,0.040989367323894584,0.06225736664245961,0.0427944727308383,-2.471746448491414,0.9568975316009682,-4.086682780008544,-4.315526175754348,-3.9267217832476082
0.0795052321692615,0.0698665839211798,0.04693821813190114,0.04582233648427241,0.05196214945155458,0.020316055523641303,0.04068131737332056,0.04737131815985856,0.0942568256727826,0.06556119547442918,0.03521753187239209,0.061127344627751566,0.03593789232301021,0.2012764540980841,-2.397217272287793,-0.17315506354507473,-0.03390066044124125,-0.20569741223484275
0.07958083313435506,0.06789029705234799,0.042327914858985016,0.0467828128138112,0.05252557594656441,0.022152052249134836,0.042777560664570065,0.04802468139088589,0.09462327598685329,0.05114101621022579,0.01241095375489122,0.02173433492966641,0.05578350264159575,0.010993509422120712,-0.4326053779261016,-0.6841973435250261,-1.1817902909425546,0.5953683095575661
0.0779801671989157,0.06701595929868091,0.03810204188795574,0.04575404990688313,0.054129198254580776,0.019780656991574972,0.04145000559825685,0.04945444715525376,0.14121599911011085,0.09957394975841927,0.09809546481825297,0.04176068366006009,0.0952664862122631,1.3977816936977268,1.4529880064458043,2.5705353319008526,0.6007904619118104,1.1844895071200203
0.0757810414955873,0.065992748620408,0.03653284651054055,0.043216469430388434,0.05481278382785707,0.019272772783714216,0.04034496299066165,0.05101267601999979,0.13200165423977864,0.04228903697782728,0.09669772441725384,0.05641299850952983,0.059115407899953946,-0.27643034610996625,-1.7185473834177596,-0.041932212029973936,0.4395694454840921,-1.0845323493692745
0.07378687163027732,0.06425349429702214,0.03543851716025909,0.044742008779854174,0.05493614954291565,0.02028369642371262,0.044951266554456464,0.05231443377754933,0.13060228794046483,0.05580890318817489,0.11346918694777988,0.05509738861934073,0.04637752510581938,-0.04198098897941427,0.40559598631042837,0.5031438759157812,-0.03946829670567295,-0.3821364838240371
0.07142972150342052,0.06334923469720904,0.03641276195194404,0.048116101471663,0.05402103568972832,0.021147437520692,0.04957748909141095,0.053125781460252125,0.06867410818933478,0.1214141461475337,0.16787817603276028,0.07282208146598923,0.09161596257672985,-1.8578453925339014,1.968157288780764,1.6322696725494121,0.531740785399455,1.3571531241273143
0.07008597158191034,0.061995849195078154,0.03508719515419234,0.04863386629846178,0.053943746527353474,0.02100365465336567,0.04993172520354447,0.05317681207902576,0.038133772146263165,0.05695066020568107,0.050210930614087095,0.037587772894915696,0.02818335325407556,-0.9162100812921485,-1.9339045782555788,-3.5300173625601956,-1.057029257132206,-1.9029782796796288
0.07141431732366167,0.06010956624972437,0.03232583944884734,0.04766892634283309,0.05414105282455927,0.020272618932869687,0.04579098187806752,0.052757108180653135,0.01669541974347612,0.05038675648365255,0.16586811716726108,0.0748028790810447,0.023765819014775105,-0.6431505720836114,-0.1969171116608555,3.4697155965952193,1.1164531855838702,-0.13252602717901366
0.07100294412506801,0.059844765684243496,0.03273356964418291,0.04488941592057776,0.053653853117764445,0.020708102479136514,0.04470748573677105,0.05214480673252938,0.05580822799097202,0.06763439426906435,0.010838665570223576,0.039891000260406186,0.019727096187003267,1.173384247424877,0.517429133562354,-4.650883547911125,-1.0473563646191555,-0.12116168483315516
0.073793346863284,0.06032621710256279,0.03277310589203653,0.04708908445460417,0.05426013665480151,0.021960624111104155,0.048112496172429416,0.05154800653797586,0.13990775749650322,0.06289071089893974,0.018808344149830878,0.050284635876348426,0.00963937187568667,2.5229858851659364,-0.1423105011037383,0.23909035738821907,0.31180906847826717,-0.3026317293394979
0.07241304676620325,0.06176586632215463,0.035751805416717616,0.0417783711381017,0.05458429681449113,0.021346161112012787,0.0473322407175609,0.05126425631614365,0.15331656006119662,0.053134462568506034,0.13292663723047768,0.005987857619577871,0.056818237812299714,0.402264076940802,-0.2926874499130113,3.423548792419404,-1.3289033477031167,1.4153659780983914
0.07201045506404344,0.06279084885758292,0.0372050718966117,0.044461873437541995,0.053909810617904834,0.02144706645597396,0.0499929266672918,0.051149950312211555,0.07408215162253319,0.05874298685838236,0.04417387972874374,0.03939522158394324,0.0654225595763032,-2.377032253159903,0.16825572869628985,-2.6625827250520184,1.0022209189309612,0.2581296529201047
0.07218339168090863,0.06294485150182655,0.03838158486621378,0.052995356509925595,0.055920197884516784,0.022531229947181413,0.05447566285250609,0.05116637215555162,0.2016992624508538,0.13954409836225834,0.035809956353091706,0.028566373213415805,0.054545988152156985,3.8285133248496184,2.424033345116279,-0.250917701269561,-0.3248654511158231,-0.3262971427243866
0.07052587834718035,0.06359715602256218,0.03740535060049553,0.051158453562001015,0.05677359414722137,0.021303741877203575,0.0518087201675196,0.050965760141937,0.10323185353221467,0.052137910371073806,0.03044708932231574,0.04756373582071901,0.0908059854115435,-2.9540222675591736,-2.622185639735536,-0.16088601092327898,0.5699208782190961,1.0877999177815953
0.06962314590411527,0.06377401422175988,0.03632736782861583,0.05009734680382415,0.05619199620908412,0.020354115523275696,0.05007113722214309,0.05077714917005826,0.06162811476442328,0.06012014967637944,0.05222505844756884,0.04713024961908467,0.08207144186805941,-1.2481121630337417,0.2394671791591691,0.653339073757593,-0.01300458604903014,-0.2620363063045227
0.0706340125373324,0.05974234156235614,0.03102874826120488,0.04660566606339408,0.059175524253034045,0.02125642413074584,0.04966338095118379,0.05057993605493127,0.10999763107514322,0.26067424020775604,0.14004627159960892,0.13130249193523177,0.07365634678940568,1.4510854893215983,6.016622715941298,2.6346363945612024,2.525167269484413,-0.252452852359612
0.06950246458037264,0.05888411032175323,0.030989057343507147,0.04563428151226204,0.05831898142386398,0.021784860490253286,0.04842832949654642,0.05038128124148204,0.11264230004971518,0.07349052729002885,0.06790162700160432,0.05961549548050263,0.07051058069153499,0.07934006923715861,-5.615511387531815,-2.164339337940138,-2.1506098936418745,-0.09437298293612076
0.06933014441881241,0.05981213906089836,0.03329368926562758,0.049477080493310704,0.05654286041336624,0.0230105939860254,0.053587641202656834,0.050004497979053084,0.07740220994382668,0.08008611903024106,0.11709595323251148,0.09019716902209744,0.07559241100450607,-1.0572027031766549,0.19786775220636627,1.475829786927215,0.9174502062478445,0.15245490938913267
0.06942215169533913,0.06212592912487684,0.03372214004297573,0.052444074304755596,0.05812848290616837,0.021370073039956118,0.056962809678368476,0.0491957871801048,0.11470978432416842,0.02853307865770668,0.014528363760380483,0.02894147777403726,0.11533015211096376,1.1192272314102523,-1.5465912111760312,-3.07702768416393,-1.8376707374418055,1.1921322331937305
0.07034131914069047,0.059870218493002086,0.029310981828908685,0.04744041514547557,0.05829309759259083,0.021854057543136567,0.05081872517786618,0.04842683864613703,0.13125637882454744,0.05788746934297091,0.09129697906380055,0.05791493835056989,0.034302683925766915,0.4963978350113704,0.8806317205579269,2.3030584591026018,0.869203817295979,-2.4308240455559056
0.07024118460563553,0.06090121464136138,0.029574866576983452,0.04749586390939654,0.05959352638134433,0.020649695662564225,0.04811264757291147,0.04775178653885862,0.14309249356700815,0.1380606690887803,0.0348573898365092,0.08216277423416624,0.027585449070952436,0.3550834422738214,2.405195992374282,-1.6931876768187406,0.7274350765078903,-0.20151704564443434
0.06980940543776083,0.06194795437351213,0.03478540213913104,0.046827325328906017,0.05704157632531243,0.021006864041019594,0.05048105063299989,0.04766555475934888,0.009806353609020763,0.04059479031197789,0.0805305478243191,0.04155729902024425,0.15766382023378944,-3.9985841987396213,-2.923976363304073,1.3701947396342968,-1.2181642564176596,3.9023511348851097
0.06972523441089869,0.05957698398367252,0.03091622540523665,0.04450590869895563,0.058012713356061424,0.021932606833317828,0.04926059916633575,0.04791429782814666,0.025756716536000653,0.0773076228806171,0.023544079455411055,0.04050837203960356,0.06312161585934509,0.47851088780939677,1.1013849770591764,-1.7095940510672412,-0.03146780941922077,-2.8362661312333306
0.06924887880283886,0.058096215510457294,0.026570048322523007,0.04745083704922978,0.06005024057283123,0.020551936141622033,0.049451811861910534,0.04855208639353526,0.08456478947879255,0.05888649888640468,0.07455741070908556,0.0615429312068613,0.1730300962280523,1.764242188283757,-0.5526337198263725,1.5303999376102353,0.6310367750177324,3.2972544110612163
0.06770512768177979,0.057838890362458914,0.02531600554176742,0.047830602561425496,0.06169634628610952,0.020016159525530763,0.04903309916861614,0.04915562202434788,0.04745659213771581,0.0467118103136377,0.039838942101534366,0.04202655926393068,0.06759972849596385,-1.1132459202323022,-0.36524065718300947,-1.0415540582265357,-0.5854911582879186,-3.162911031962653
0.06623400204780422,0.05934294075207978,0.027627164110684378,0.04557218179821272,0.059581182798830304,0.02055413301141191,0.0491767359687929,0.049136225189377505,0.1584726354854453,0.07206416236116618,0.16463260310118133,0.12589290039594456,0.18463023090154643,3.330481300431885,0.7605705614258544,3.743809829989409,2.5159902339604163,3.510915072167477
0.06807434623878925,0.05906809657735434,0.026084287487879124,0.04546743210764328,0.059336000981493504,0.020084228197922143,0.04502155701091398,0.048339861704597156,0.06560687892247741,0.061641703458464536,0.1068802804432612,0.06685674181625789,0.08150608202341471,-2.785972696889037,-0.3126737670810493,-1.7325696797376038,-1.7710847573906,-3.0937244663439514
0.06971242040455145,0.06169644829530139,0.02802570089281808,0.04488544861836352,0.06219328301808238,0.01832667805510511,0.041973005083727415,0.04692886323247444,0.07920831661770303,0.06610475995731017,0.08853957911589248,0.08986045618347822,0.0497123068695801,0.40804313085676863,0.13389169496536915,-0.5502210398210615,0.69011143101661,-0.9538132546150382
0.07154028140605075,0.06295526618526952,0.031181024374442652,0.04358902568586189,0.06060743263242057,0.01914660005606166,0.041896308499198995,0.04563440356894599,0.05589409447760759,0.06849910254029168,0.04881291746305702,0.05670724458867545,0.11207248541098723,-0.6994266642028631,0.07183027748944512,-1.191799849585064,-0.9945963478440831,1.8708053562422138
0.07264763864964857,0.0633568586989386,0.03315534403501107,0.044748865308152,0.06002234861424054,0.020151001015565554,0.04420117973836174,0.04464465841774135,0.05343210748914965,0.032030215175873386,0.07007488065090305,0.05976673439595591,0.11624828862524769,-0.0738596096537382,-1.0940666209325487,0.6378588956353808,0.09178469421841369,0.12527409642781387
0.07278353171761578,0.06327104899888306,0.033968411283404415,0.045759417093923296,0.05978599875727505,0.020569446454501275,0.046364756759462125,0.044131689459085854,0.08501093021458833,0.030913800990702994,0.02393164054660939,0.02277749679614396,0.04363812651703302,0.9473646817631605,-0.033492425555111775,-1.3842972031288099,-1.1096771279943582,-2.17830486324644
0.0733243605272668,0.06251053128078914,0.03341493099510659,0.04757926224138199,0.05831870567337922,0.02172994366068669,0.04728932278442832,0.04379002687455496,0.10837118973492527,0.03231333803452988,0.06420506354471174,0.028285040096792977,0.0033554225305521867,0.700807785610108,0.04198611131480668,1.2082026899430707,0.1652262990194705,-1.208481119594425
0.0721240178209798,0.062267629080156456,0.03316241076744851,0.044025140000850664,0.06043111435049596,0.021085554943421476,0.04591119054084856,0.0437248217615189,0.053589662745587525,0.07965441904110859,0.00999394252511163,0.045756960679218674,0.05752762019578758,-1.6434458096801323,1.4202324301973612,-1.6263336305880034,0.5241576174727709,1.6251659299570618
0.07198359592777055,0.061680192550762986,0.03266569362108337,0.04629636628414921,0.06040821424025979,0.021303122679210605,0.04647985357971417,0.04370709303238128,0.04120615140963286,0.05734453513799422,0.011057148827126901,0.03559975533406837,0.03820390771536238,-0.37150534007864,-0.6692965170934311,0.03189618906045813,-0.3047161603545092,-0.579711374412756
